articleId,categoryId,text,aiModel,aiConfidence,status,title,negativeFeedbackCount,positiveFeedbackCount,replyType
AWFCcy-vhutQxxU6tqo2,lT3h7XEBrIRcahlYugqq,"大家都怎麼保存自己家的米呢？
傳統家庭都將米倒進米桶來存放⋯
這樣存放的狀況容易產生細菌，
可以戴黑手套來做檢測！
將手伸進去米桶後⋯
如果黑手套有灰白的，那米已不新鮮了。
黑手套要乾淨的才對，米才是新鮮的！
米要新鮮要放在冷藏冰箱保存！
好的觀念～與你妳您～分享！

#陳昭妃
#丞燕 #預防醫學 #細菌 #米",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AWFHDlbhhutQxxU6tqrt,lT3h7XEBrIRcahlYugqq,查獲2.5噸黑心食品 義美年菜過期10年 http://www.mission-tw.com/mission-tw/index.php/mission/article/1834#.Wm_pUUY5Epk.lineme,bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AWD0ZUmoyCdS-nWhum7D,lT3h7XEBrIRcahlYugqq,"
跟孩子說 ， 一定要讓孩子了解 外面的東西以及飲料 都是危害健康的 ，很多病都是這樣喝出來的吃出來的
，千萬不要在外面買 隨手杯飲料或罐裝的飲料喔！
尤其是有加入果糖的飲料，因為果糖 不容易排出去， 很久還停留在體內，難代謝出去。
果糖名稱很好聽
但它不是水果提煉出來的，果糖是用玉米做的是化學的， 喝進去身體，大概快一天才會排出體外，這樣會增加肝腎很大的負擔， 尤其在睡覺前喝這些含果糖的飲料，整個晚上肝腎都不能夠休息，還要分解代謝這些果糖，肝腎太累， 肝腎就會生病。
冬天不要因為天氣寒冷就去吃薑母鴨大補這是錯誤的觀念越補身體越糟。
薑要春末及初秋吃。
春生夏長 秋收冬藏
所以要補身體必須在春末秋初的時候",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AWDa4j3nyCdS-nWhumnu,lT3h7XEBrIRcahlYugqq,"北市流感疫情：

本市近3週類流感門急診自9,005人次驟升至12,604人次，增加幅度高達39%，且10月迄今流感併發重症累計16位，顯示已進入流感流行高峰期

搭乘大眾運輸工具或進出人群壅塞處，如醫院、電影院、KTV等通風不良場所，記得配戴口罩並多洗手，減少感染。
有發燒、咳嗽等類流感症狀儘速就醫或請假在家休息，注意咳嗽禮節，避免傳染他人。",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AWD5Hsd2yCdS-nWhum-V,lT3h7XEBrIRcahlYugqq,【成大醫分館1月(上)醫學新知與延伸閱讀】研究：女性減壓有法寶！聞男性臭衣服效果好？       三、歐洲最新研究：全脂牛乳對心血管沒有危害！http://www.medlib.ncku.edu.tw/medical_news/pdf/2018/201801_1.pdf,bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AWEb-wOAhutQxxU6tqKT,lT3h7XEBrIRcahlYugqq,"新砧板保养具体方法：先将水烧开，放入食用盐充分搅拌，直到盐不再融化，等水变温之后放入砧板浸泡两至三天（需要完全浸泡入盐水中,每天翻一次面，具体用盐量请咨询客服，请不要用不锈钢盆跟铁盆浸泡，容易被腐蚀），然后拿出就可以使用了！平时使用注意好砧板的清洁与通风。每次用完后可用湿抹布盖在砧板表面，然后立放于阴凉处！
砧板不怕用，越用越耐用。怕就怕闲置，长时间的不用，表面水份就会大量流失，水份空间空缺，就会开裂.建议每次用完后用刀刮几遍再清洗！菜板在使用之后一般情况下用洗洁精洗洗，再用开水烫洗一下，这样可以起到杀菌的作用。当然如果用白醋就最好了，白醋能够起到很好的杀菌和去味的作用。
友情提醒：秋冬季节以及较干燥地区，浸泡盐水后需要用烧开的食用油凉后将砧板涂抹一遍，能有效的防止砧板的开裂。用完后需要用湿布盖在砧板上，尽量保证砧板每天都能接触到水！梅雨季节时，砧板不可太潮湿，否则容易长霉！",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
3u7d5updg9qme,lT3h7XEBrIRcahlYugqq,"❗️❗️❗️緊急通告❗️❗️❗️

今日（23）日傍晚開始因遠東新世紀股份有限公司化學纖維總廠設備故障，導致道生油的味道外洩，我們第一時間也詢問縣府協助了解處理，目前暫時控制並請縣府採樣檢驗。根據空汙科表示，雖道生油無急毒性及敏感性，但過度吸入，會導致上呼吸道、肺部刺激及頭痛的情形，已接近危害人體的臨界點。

請新埔地區、竹北高鐵地區等附近鄉親(23)日晚上時間盡量待在室內不要外出，建議外出可戴口罩，由戶外進入室內時，記得洗手洗臉、清潔鼻腔，並適當關閉門窗，避免有害空氣。我們也會持續督促環保單位啟動緊急措施及調查，避免類似事件再次發生，一起守護你我健康。

林為洲服務團隊",bow,1.0,NORMAL,保健秘訣、食品安全,0,4,NOT_RUMOR
2gl4ojxr9rl4l,lT3h7XEBrIRcahlYugqq,"研究：融冰把「水銀」注入河中！海鮮30年後恐不能食用。

融冰把「水銀」注入河中。（圖片來源／Pixabay）

全球均溫上升，隱藏在永凍土中的水銀正不斷地隨著融冰流入河中。
永凍土藏有毒物質
極地凍土絕大部分坐落於北極，例如俄羅斯北部、加拿大北部、阿拉斯加地區和格陵蘭次大陸，而這些永凍土有很多都是從冰河時期堆疊至今，它們除了冰封了許多有毒物質外還幫忙吸收地球上的二氧化碳。然而，隨著全球均溫上升，這些有毒物質，例如水銀正隨著融冰不斷地流入大海和河川之中。

2050年育空河裡的水銀含量超標

科學期刊《自然通訊》（Nature Communications）於上個星期三（9／16）發布了最新研究。

美國科羅拉多州國家冰雪數據中心（National Snow and Ice Data Center）團隊發現，依照現在的碳排放速度推算，到了2050年貫穿美國、加拿大的育空河（Yukon River）裡的魚類生物，將因為體內的「水銀含量」超過美國聯邦安全準則，無法再食用。更驚人的是，育空地區裡的水銀濃度到了本世紀末將會增加整整一倍。
謹守《巴黎協定》本世紀末水銀含量僅增14％

育空河不只會影響阿拉斯加和加拿大的原住民更是盞警世明燈。因為，永凍土裡的水銀將會從土地滲入河流最後進入海洋，屆時全世界的人類都無法倖免。
參與此次研究的學者謝佛（Thomas Schaefer）早在2018年就指出：「北半球永凍土裡的水銀含量，幾乎是全球土壤和海洋含量總和的兩倍。」然而，如果各國可以嚴格遵守2015年的《巴黎協定》，那麼本世紀末水裡的水銀濃度僅會增加14％，仍符合安全標準。
永凍土冰封了古老的病毒
2014年，法國科學家先是提取了被冰封在永凍土裡長達3萬年的病毒，接著拿至實驗室重新加溫，結果發現這些病毒居然還能復活且保持活性。更有報告揭露天花、黑死病等病種仍被冰封在永凍土中。",bow,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
13fxhy1ka78dz,lT3h7XEBrIRcahlYugqq,"這毒素好恐怖...

江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny
【印度北部爆發腦炎逾50死　荔枝疑為病因】
https://news.tvbs.com.tw/world/1150091",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
2ct020wjfsaoo,lT3h7XEBrIRcahlYugqq,"為了健康著想，還是別抽菸吧！美國猶他州Utah）一名18歲少女，平時有抽電子煙的習慣，且已長達3年，日前她卻感覺背部疼痛而就醫，竟被診斷出罹患罕見肺病，且肺部有大量的白色脂肪顆粒，隨後又陷入昏迷險喪命，經過搶救才幸運撿回一條命，而她也奉勸菸癮者盡早戒菸。

綜合外媒報導，18歲的梅狄（Maddie Nelson）抽電子煙已有3年時間，豈料今年初她就感覺身體不適，但也未至醫院檢查，直到上個月，她發現背部及腎非常痛，甚至出現呼吸困難的狀況，才趕緊就醫治療，而其姊姊安德亞（Andrea Fullmer）透露「情況嚴重到恐喪命」，照了X光才發現，梅狄的肺部受損嚴重。",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AVu-Z2nUyCdS-nWhuYNi,lT3h7XEBrIRcahlYugqq,"日肝病權威：最新！70％巧克力可改善脂肪肝、肝炎 #LINETODAY

https://today.line.me/TW/article/8cb3fd089918e4f15764d84c49fe8d7c55eedb259915f4d339c44f94c37c68a1?openExternalBrowser=1",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
240i38cskcijp,lT3h7XEBrIRcahlYugqq," 哪兩種甜食會降低血糖呢？
江守山醫師解答，不是多人猜的水果、甘草、羅漢果
，
正解是<蜂蜜>與<黑巧克力>！江守山特別強調，一定要「真」蜂蜜、「黑」巧克力，
他列舉論文實證，蜂蜜可以改善糖尿病人血糖及脂肪。至於代糖、菊糖，都不能降低血糖。",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
1yznwrb77a19w,lT3h7XEBrIRcahlYugqq,"【全聯－愛從1開始「童享幸福．療育成長」】

將滿五歲的湯圓是位唐寶寶，剛到機構時，由於肌肉低張力的緣故，連走路都不太穩，經過專業老師帶領的療育課程後，湯圓開始能獨立吃飯、穿衣、上廁所，還會乖乖地把玩具收拾好。過去，湯圓無法用口語表達與人互動，現在不僅可以回應日常的問答，還會帶著笑容說「愛你喔」，童言童語的讓媽媽好開心。

發展遲緩兒若在3歲前做早療，一年的功效是3歲以後的10倍，請幫助特殊兒把握黃金治療期，讓他們能快樂成長、勇敢逐夢！

一塊銅板、一份關懷
即日起至6/30止,到全聯超市，投注零錢做公益！

唐氏症基金會網站 http://www.rocdown-syndrome.org.tw/index.php
線上捐款「早期療育服務計畫」https://reurl.cc/E6W31",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
29m4tn01t23qf,lT3h7XEBrIRcahlYugqq,"🔺請注意不實訊息！🔺

大家週末午安！我要來提醒大家一件事情，要注意喔！針對網路上流傳「喝巴拉刈防治登革熱」的說法，疾管署已經澄清這是謠言！疾管署也警告：「巴拉刈」是沒有解藥的劇毒除草劑，10至15c.c.就會讓成人死亡！

小英呼籲大家，千萬不要相信網路謠言，防治登革熱請記得「巡、倒、清、刷」，不可大意喔！🚫

疾管署澄清👉 https://tinyurl.com/y6ytost4",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
2ximxwihbup75,lT3h7XEBrIRcahlYugqq,"中秋節快到了，很多人都會吃柚子。 特別提醒一下，如果您或家人有在服用慢性病藥物(特別是心血管相關藥物，例如抗凝血劑，高血壓藥物，高血脂藥物....)，請務必小心，盡量少吃柚子。因為柚科水果(葡萄柚，紅柚，白柚....) 都含有呋喃香豆素（furanocoumarins），會阻礙肝臟代謝藥物的功能，所以每天服用的藥物會不斷累積，在血液中的濃度越來越高，超出身體的負荷(例如每天服用一粒cofarin 5mg, 同時每天又吃好幾次柚子，導致肝臟難以代謝，cofarin 在血液中的濃度不斷累積，10天之後，血液中的濃度可能高達30mg, 這有可能造成內出血，腦出血等等的危險。",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AWEN0Qo3hutQxxU6tp_C,lT3h7XEBrIRcahlYugqq,"看完後我做了重點大綱
1睡醒不要馬上起床 ，先躺一下 ，再慢慢起床，並加一件衣服再下床
2 洗臉刷牙 ，請用溫水
3 洗澡泡湯時請將浴巾放在隨手可拿到的地方
4 請用圍巾保護好耳朵跟脖子
5 穿衣順序 內層吸汗棉衣 ，中層毛衣保暖，外層防風防水外套
6運動前要先做好暖身運動",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AV4cvakryCdS-nWhue8C,lT3h7XEBrIRcahlYugqq,圖解「腳趾按摩操」 維持血管柔軟 - 康健雜誌 - http://m.commonhealth.com.tw/article/article.action?nid=75628&utm_source=line&utm_medium=social&utm_campaign=push&from=line,bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AV1QkfsmyCdS-nWhuce5,lT3h7XEBrIRcahlYugqq,"今天有一位緬甸的朋友來找我
緬甸的天氣很熱在陽光底下可以達到40度的溫度。
他說在緬甸40度的溫度如果瞬間喝冰水微血管會爆掉。
他的一個朋友就只是進了家裡面洗個冷水 腳 ，他的眼睛就看不清楚了然後就昏倒，只有耳朵聽得到聲音，他自己嚇壞了，還好沒死。

最近在台灣的溫度已經達到38度可是體感的溫度應該有超過40度
如果這個時候因為太熱了，喝冰水，也有可能發生同樣的危險，請大家一定要謹記在心。(3 hearts)

(NO)(shocked)緬甸的朋友還說:連洗手/洗臉/洗腳/都不行不是只有不可以喝冰水。
(rose stalk)需要在室內溫度適應30分鐘以後才可以慢慢喝冷水，或是喝與體溫一樣的溫水。",bert,1.0,NORMAL,保健秘訣、食品安全,0,6,NOT_RUMOR
5486129072404-rumor,lT3h7XEBrIRcahlYugqq,"我的咖啡奇緣---謝金河 
我不是咖啡迷，不常在辦公室，經常是助理從7-11帶回一杯熱拿鐵，平時品嚐咖啡也是隨遇而安。遇到喝咖啡的場合，我都是加入牛奶，但不加糖，但這些喝咖啡的習慣，最近卻被顛覆了。
大約一個多月前，一個周日中午，剛爬完七星山，吃過中飯，朋友提議去喝咖啡，於是，他就帶領著我到菁山路，靠近仰德大道的一家看起來並不起眼的「吉佳咖啡」。吉佳的陳老闆一眼就看出我是誰，因為這個因緣會，我上了一課很重要的咖啡課。
在咖啡廳坐定，陳老闆就教我如何喝咖啡，他說咖啡不在價格高低，在咖啡豆是否新鮮。他說喝到新鮮咖啡就跟喝果汁一般，一入口會有一些果酸，但入口後會產生回甘，再由甘變甜，口感會愈來愈棒，因此，喝到新鮮的咖啡就跟喝果汁一般，什麼都不必加，喝黑咖啡最好，這個觀念與昌吉街賣豬血湯附近一家一個小夥子開的「黑湯咖啡」很相近。
陳老闆說，一般人喝咖啡會加糖，加奶精，那是因為咖啡豆已不新鮮，已經氧化了，因此，會愈喝愈苦，只好用糖、奶精來蓋掉這個苦味。我問他說，為什麼他賣上等的牙買加藍山大杯350元，小杯250元，一般咖啡連鎖店卻賣一杯卅元，差別在那裏，他不假思索地就說這是已過了新鮮品味期的咖啡豆。
經過這個指點，我終於了解，喝咖啡貴在咖啡豆經過烘焙出來後是不是在兩周內喝完，我在陳老闆店內買了半磅牙買加藍山，也買了半磅綜合咖啡，回家試了一下，確有很大差別，當然兩者價格相差近10倍。這時我才知道我們在外頭喝的咖啡價差差別那麼大，原來是咖啡豆的差別。
我的喝咖啡奇緣第一課就從此開始，另一個顛覆過去習慣的新觀念是，喝新鮮咖啡對身體幫助很大，喝不新鮮的咖啡對身體傷害很大，最令我震驚的是，陳老闆告訴我說，喝到新鮮咖啡，不但不會睡不著覺，反而更好睡。過去，我在晚飯後從不喝咖啡，上周四、五，我在餐廳請朋友吃飯，飯後我請廳房用吉佳的咖啡豆沖煮出來的咖啡跟朋友共享，為了證明陳老闆的觀點，我連續在十點鐘左右各喝了一大杯黑咖啡，回到家仍然很好睡，證明了陳老闆此言不差。
從喝咖啡，我有了一個新體驗，那就是喝咖啡、喝茶、喝紅酒最後的道理都一樣。另一個是吃最重材，像一般平價牛排館，可能賣一客100元，或150元的牛排，但是上等牛排如神戶牛排，可能一客要3000元以上，價格拉很大。一般到自助餐店買一條魚，也許50元，但是到上等日本料理煎一尾「紅喉」可能要1千多。同樣是魚，價格大不相同，喝咖啡也是一樣，吃東西，食材最重要。
最近我看到一則外電報導說，每天一杯咖啡長壽機率高，這項研究是調查希臘愛琴海以東的伊卡里西島，調查島上65到100歲的老年人，他們每天喝4到5杯咖啡，結果有3分之1以上的人可以活到90歲，這個島上癌症患者比西方國家平均人數少20％，比西方國家患心臟病的人少50％，而且從不存在老人癡呆的問題。結論是：希臘長壽島百歲老人秘笈：每天一杯濃咖啡，看起來喝咖啡好處不少。
現在我慢慢學會品嚐咖啡，每天早上帶一壼新鮮咖啡，什麼都不加，除了咖啡香，還有神清氣爽的感覺。",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
2qvph0f9chzg8,lT3h7XEBrIRcahlYugqq,(red arrow up)家中親友長輩:不知道是否有吃高血壓用藥，高血壓用藥的藥廠來自哪裏(問號) 生達，瑪科隆，永信藥廠都有問題需要下架，(red arrow right) 請拿《連續處方簽》 去電請教開藥的院方說明是否需換藥哦!(~)祝大家健康快樂，感恩惜福!(folded hands),bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AWF0JieshutQxxU6trbN,lT3h7XEBrIRcahlYugqq,"世界衛生組織規定，海水絕對不可飲用。據統計，在海上遇難的人員中，飲海水的人比不飲海水的死亡率高12倍。這是為什麼呢？原來，人體為了要排出100克海水中含有的鹽類，就要排出150克左右的水分。所以，飲用了海水的人不僅補充不到人體需要的水分，反而脫水加快，最後造成死亡。

原文網址：https://kknews.cc/zh-tw/health/gv9eqre.html",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AWBVex56yCdS-nWhulDq,lT3h7XEBrIRcahlYugqq,"這是一家複合式餐飲
店名是咖啡樹
位於桃園區永安路392號

餐有素滷肉飯50元打6折=30元
素咖喱飯60元打6折=36元
這個價錢我愣住了

他們非常重視食材以健康為取向
細問才知老闆是中醫師
何醫師約五十歲上下
他認為人不健康會生病
都是吃到不好和過度加工的食物
於是何醫生發願鼓勵大家吃好食物
所以開了這家餐飲店

有機豆花40元打完折24元
洛神檸檬茶45元六折27元
他們的洛神花先熬煮再+新鮮檸檬
喝入口好搭的檸檬酸

他們非常用心的調理餐飲
因為要客人健康
當然是收支不平衡
何醫生願意用中醫賺的錢來填補

我們身為客人吃的好過意不去
希望他們不要再打折了
可是何醫生志在推廣健康用餐
所以我樂於推薦樹咖啡餐飲店
這是個善循環

星期日是員工家庭日所以不營業
電話 : 03-3361234
地址 : 桃園市區永安路392號",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AVwebXIDyCdS-nWhuZE7,lT3h7XEBrIRcahlYugqq,"無圖示

ebola01

文章人氣: 3,938 

2014-10-12 19:36  #1



私訊
連結
 .

.

乖乖，也該抵制？!乖乖，已經變壞，幾乎所有毒都中

 這幾年的食安問題，乖乖幾乎都榜上有名，

 從五年前的三聚氰胺，

 澳門塑化劑風波，

9月間因使用到「強冠」餿水油，

10月頂新黑心油 ，乖乖又中標


 到現在的黑心油事件，乖乖幾乎都有產品出包
 出包率也實在太高.....................",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
n9cz3juionfj,lT3h7XEBrIRcahlYugqq,【假影片】一把粗鹽一口口水就能破窗？ ... 事實上這是2017 瘋傳的謠言影片訊息，這段來自印尼的影片，最後證實該嫌犯手上抓的其實是破碎的火星塞上白色陶瓷碎片，內含燒製後的高硬度成份氧化鋁，口水的部分主要是使其集中並不易散掉，並不是口水加鹽巴。2019年9月9日,bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
3i07jf1dfkvcq,lT3h7XEBrIRcahlYugqq,咖啡重度愛好者要小心了！日本有一名20多歲男子，長期過度飲用含咖啡因的飲品，從一年前開始身體狀況越來越差，經常暈眩和嘔吐，在日前因身體不適而過世。法醫解剖後指出，男子的胃裡跟血液，有高量且足以致死的咖啡因，因此確認男子的死於咖啡因中毒。,bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AV5ZPBcMyCdS-nWhuftQ,lT3h7XEBrIRcahlYugqq,"LINE TODAY
 健康
LINE
使用LINE更加輕鬆方便地查看最新新聞。
close
不只嚴禁性行為〜防經血逆流，生理期別犯3大NG行為
華人健康網  記者洪毓琪／台北報導
發布時間 : 2017年9月6日 AM 9點30分
LINEfacebook221 3

不只嚴禁性行為〜防經血逆流，生理期別犯3大NG行為
女性生理期禁忌多！「大姨媽」報到之際，除了不建議食用生冷寒涼的食物，以免誘發經痛產生外。中醫師表示，經期間進行不當的姿勢、動作，例如，從事性行為、重訓等，恐增加經血逆流的發生風險。且一旦經血逆流入骨盆腔，更可能因此形成子宮內膜碎片，進而埋下子宮內膜異位的隱患，不可不慎！
別小看經血逆流！一旦免疫系統失常，恐害婦科疾病上身
何謂「經血逆流」，對於女性健康又有何危害？賴睿昕中醫師表示，所謂經血逆流，指的是生理期時，經血除了從子宮頸流出外，向上逆流至輸卵管、卵巢的現象，由於經血中除了血液外，同時也夾帶許多剝落的子宮內膜細胞、組織。雖然在正常情況下，人體免疫系統會將這些內膜細胞加以清除，可是，值得注意的是，一旦女性朋友免疫系統出現異常，子宮內膜細胞便可能在骨盆腔、卵巢，以及子宮連結韌帶處等部位生存下來，形成子宮內膜異位。
隨著每次月經來潮，異位的子宮內膜組織也會受雌激素刺激而出血、沾黏，使痛經、經血量過多等問題找上門！因此，想要避免上述症狀產生，日常生活中應該盡量避免從事可能增加經血逆流的行為，避免發生風險。
防經血逆流～婦女朋友當心3大NG行為
至於，哪些NG行為，容易增加經血逆流的風險？賴睿昕中醫指出，除了一般常知的月經期間不宜從事性行為，以免女性因高潮引起子宮收縮，使經血逆流進入盆腔，以及包括過程中的運動刺激易加速經血遊走到別處，造成子宮內膜碎片，埋下子宮內膜異位的隱患。
再加上，即使停止出血，子宮表面還是存在著斷裂的血管和腺管。若女性在子宮狀態沒完全恢復的狀態下發生性行為，很容易會再次出血。因此，建議伴侶間忍一忍至經期結束後2至3天，再恢復性生活會比較恰當外，日常生活中更有下列3大NG行為別犯：
NG行為1／重量訓練：
賴睿昕中醫師強調，雖然一般來說，多數女性在生理期依舊感覺良好，且適度運動並不會讓出血量變多，或造成難以平復的身體傷害。但過度劇烈、加壓的運動，譬如，包括重訓容易導致下腹部肌肉痙攣等訓練，不僅可能加劇經痛問題產生，也易在施力不當下，增加經血逆流的風險。因此，建議女性朋友應適度依照身體狀況減輕訓練重量，較有保障。
NG行為2／倒立動作：
為避免生理期期間，提高經血逆流的機率，除了建議不宜進行瑜珈等倒立動作、姿勢外；由於經期間，女性朋友容易有血壓較低、貧血的狀況發生，特別是，平常就有低血壓問題的朋友，為了怕姿勢變換影響血壓加劇，更不建議貿然嘗試此一動作，以免加劇不適的產生。
NG行為3／貼壁抬腿：
有許多女性朋友在睡前、閒暇之餘，常會有貼壁抬腿的習慣。但抬腿過高也易增加經血逆流的發生率，建議女性朋友月經來潮時，不妨適度休息，或改成姿勢變換相較高抬腿沒有那麼大的伸展動作為佳。
【中醫師小叮嚀】：
最後，賴睿昕中醫也提醒，如果民眾平時就有規律運動的習慣，且生理期到來時無不適症狀發生，適度做點簡易的運動，例如，散步20～40分鐘、慢跑15～30分鐘。或是，簡單、無需倒立、抬腿過高的伸展運動都很合適。
不過，若是經期間常感到腹痛不適、貧血者則應適度休養。此外，若民眾長期有經痛問題，且症狀嚴重影響日常生活，更應尋求專業婦產科醫師、中醫師的協助，釐清病因、對症治療，才是真正的治本方法。

",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
5481598878118-rumor,lT3h7XEBrIRcahlYugqq,医护人员提醒您：再次告诫广大朋友们，马上过春节了，服用抗生素期间，特别是头孢类，甲硝唑类，呋喃唑酮，不能喝酒！绝对不能喝酒！否则会出现双硫仑样反应，发生猝死风险！后果不堪设想！大家转发一下，让更多的人知道！,bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AV1LfIhcyCdS-nWhucbP,lT3h7XEBrIRcahlYugqq,"咖啡也上榜了？膽固醇恐超標的隱藏版食物 #LINETODAY

https://today.line.me/TW/article/36e7344e72c2507cc55a69878a0e4db0a2c6cd1d82d1154da497b9a8171bbe60?openExternalBrowser=1",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
5489668959352-rumor,lT3h7XEBrIRcahlYugqq,"【腎臟內科醫生】

喝水這件事可不是多多益善。
成人的腎臟每小時只能排水800到1000毫升，如果你在1小時內喝水超過1000毫升，反而會導致低鈉血症，影響腎臟健康。
所以，每次喝水不要超過100毫升，每小時喝水不要超過1000毫升。",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AVvRGbmByCdS-nWhuYTb,lT3h7XEBrIRcahlYugqq,"衛福部國健署規定高血壓的標準為收縮壓大於140毫米汞柱、舒張壓大於90毫米汞柱。「2017年血壓控制新表準」針對心血管、腎臟病患者，及大於75歲的高齡患者，訂定收縮壓應低於120毫米汞柱的新標準。

台灣高血壓學會理事長王宗道表示，美國研究已證實，收縮壓小於120者，總死亡率比傳統標準減少27%、心血管死亡率減少43%、心衰竭減少38%，顯示控制血壓的重要性。",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
5w0eqi2a0ln,lT3h7XEBrIRcahlYugqq,"到戶外上公共廁所時，時常會看到有毛的小黑蟲，但你知道牠們本來的顏色根本不是黑色嗎？且許多人會因不順眼而用手拍打，但這樣的行為反而回讓病原體直接擴散至空氣中，更有可能讓敏感體質的人引發氣管過敏等症狀。

原文網址: 影／浴廁飛蟲原始顏色曝！蛾蚋千萬別用手打　拍死「病原體」秒傳空中 | ETtoday生活新聞 | ETtoday新聞雲 手機版 | ETtoday MobileWeb https://www.ettoday.net/news/20190523/1451372.htm#ixzz5oofac7c1 
Follow us: @ETtodaynet on Twitter | ETtoday on Facebook",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
2pvflq340wv9j,lT3h7XEBrIRcahlYugqq,"迎接一個新生命，總是讓人期待又開心。可是孕媽媽在懷孕過程中也要尤其小心，尤其是自身的身體狀況和變化。如果孕婦身體出現這樣的狀況，很多人都以為是平常現象，沒有關係，可恰恰就是這樣一個小狀況，竟然會讓腹中的胎兒喪命！所以爸媽為了腹中胎兒的健康，一定要當心。
新生命的到來總是讓人充滿期待，但身體出現了這個狀況，竟會讓肚中寶寶喪命！為了下一代的平安健康，即將升格為新手爸媽要隨時注意身體狀態，避免發生無法挽回的憾事。
身體出現了這個狀況，竟會讓肚中寶寶喪命！
39周胎兒突然無心跳，醫師剖腹時飄惡臭，只因孕媽3天前出了一點小狀況
醫學博士、糖尿病專科醫師西田亙在《ETtoday新聞雲》撰文分享了自創新名詞「口腔子宮感染症」，意為由某種細菌由口腔侵襲子宮，導致胎兒早產或是胎死腹中的病症，並舉出2010年婦產科英文學會誌曾發表的個案為例。

事情發生在一名35歲亞洲女性身上，她當時已懷孕39週又5天，正準備開心迎接寶寶的時候，卻發現平時會「活蹦亂跳」狂踢她肚皮的寶寶，一夕之間竟毫無動靜。
女子腹中平時會活蹦亂跳的寶寶，一夕之間竟毫無動靜。
39周胎兒突然無心跳，醫師剖腹時飄惡臭，只因孕媽3天前出了一點小狀況
孕婦急忙前往醫院檢查，卻發現寶寶已經沒了心跳，醫師後來只能從媽媽的肚子取出死胎。不過一般來說，健康孕婦的羊水應呈現無臭味、無菌狀態，但當醫師替孕婦剖腹時，卻發現寶寶被充滿惡臭味的羊水包覆著。醫師解剖死胎發現，胎兒的肚臍、胎盤甚至肺部都出現絕對厭氧菌（Fusobacterium necrophorum），推定因此而引發敗血症死亡，但寶寶的腸道原本沒有這種細菌。 

西田亙醫師表示，孕期容易受到荷爾蒙平衡影響，只要口腔狀態不好，準媽媽就有機會患有姙娠性牙齦炎，而該名孕婦不僅罹患牙齦炎，同時還在寶寶死亡前3天感冒、發燒至38度，事後醫生只有在媽媽的牙齒與牙齦間（牙周囊袋）發現這種絕對厭氧菌。
孕婦在寶寶死亡前3天感冒發燒至38度。
39周胎兒突然無心跳，醫師剖腹時飄惡臭，只因孕媽3天前出了一點小狀況
醫師認為，肇因就是入侵媽媽牙周囊袋的細菌，從血液透過胎盤侵犯寶寶才會釀成悲劇。對此，西田亙醫師呼籲，每個人口中都會有這種絕對厭氧菌，但準媽媽或有計畫抱孫的人，一定要更瞭解這種常在孕期出現的牙齦炎，對寶寶可能造成的危害。",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
